State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File
OSUN,ATAKUMOSA EAST,IWARA,29-01-01-002,"UNITY PRY. SCHOOL, IWARA",277,779,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3704/ward/24389/pu/97034/97034-1677586700.pdf
OSUN,ATAKUMOSA EAST,IWARA,29-01-01-005,"L.A. PRY. SCHOOL, AJEBANDELE ASUKU",169,400,TRUE,0,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,187,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/95936/result_37825_1677571284_thumb.jpg
OSUN,ATAKUMOSA EAST,IWARA,29-01-01-006,OPEN SPACE IYINTA,217,744,TRUE,0,FALSE,FALSE,FALSE,FALSE,TRUE,1,2,204,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/006/006-1677363592.pdf
OSUN,ATAKUMOSA EAST,IGANGAN,29-01-02-002,"ST. BARTH SCHOOL, IGANGAN",209,800,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,27,1,167,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/002/002-1677367594.pdf
OSUN,ATAKUMOSA EAST,IGANGAN,29-01-02-004,"ST. LUKE'S SCHOOL, OWODE",318,836,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,14,0,291,5,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/004/004-1677369360.pdf
OSUN,ATAKUMOSA EAST,IGANGAN,29-01-02-006,OPEN SPACE SAJUKU,136,314,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/006/006-1677370132.pdf
OSUN,ATAKUMOSA EAST,IPERINDO,29-01-04-001,TOWN HALL IPERINDO I,127,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/04/pu/001/001-1677358920.pdf
OSUN,ATAKUMOSA EAST,IPERINDO,29-01-04-005,"COMM. PRY. SCHOOL, OKE EGUN",183,756,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,16,0,160,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/95955/result_37848_1677587738_thumb.jpg
OSUN,ATAKUMOSA EAST,AYEGUNLE,29-01-06-001,ST. LUKE'S ODOGBO,320,1100,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/06/pu/001/001-1677359939.pdf
OSUN,ATAKUMOSA EAST,AYEGUNLE,29-01-06-005,OPEN SPACE ALADURA,149,394,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/06/pu/005/005-1677361687.pdf
OSUN,ATAKUMOSA EAST,FOREST RESERVE  1,29-01-07-001,L.A. PRY. SCHOOL ONIGBOGI,107,330,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/001/001-1677362096.pdf
OSUN,ATAKUMOSA EAST,FOREST RESERVE  1,29-01-07-002,OPEN SPACE ONIGBOGI,162,404,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/95973/result_37870_1677585680_thumb.jpg
OSUN,ATAKUMOSA EAST,FOREST RESERVE  1,29-01-07-004,SOKOTO II,183,452,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/004/004-1677361951.pdf
OSUN,ATAKUMOSA EAST,FOREST RESERVE  II,29-01-08-001,NUMBER,0,782,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/95979/result_37876_1677589139_thumb.jpg
OSUN,ATAKUMOSA EAST,FOREST RESERVE  II,29-01-08-006,ALONGE/FAJUKE,196,491,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/08/pu/006/006-1677362964.pdf
OSUN,ATAKUMOSA EAST,FAFORIJI,29-01-09-001,ST. FELIX PRY. SCHOOL FAFORIJI I,136,419,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/001/001-1677361618.pdf
OSUN,ATAKUMOSA EAST,FAFORIJI,29-01-09-002,ST. FELIX PRY. SCHOOL FAFORIJI II,98,299,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,2,3,89,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/002/002-1677361653.pdf
OSUN,ATAKUMOSA EAST,FAFORIJI,29-01-09-003,TOWN HALL FAFORIJI,138,460,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,10,1,116,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/003/003-1677361616.pdf
OSUN,ATAKUMOSA EAST,FAFORIJI,29-01-09-007,COMM. PRY. SCHOOL ABATUNTUN,252,695,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/007/007-1677361599.pdf
OSUN,ATAKUMOSA EAST,AJEBANDELE,29-01-10-001,L.A  PRY SCHOOL AJEBANDELE,191,874,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/001/001-1677364501.pdf
OSUN,ATAKUMOSA EAST,AJEBANDELE,29-01-10-006,"COMM. PRY SCHOOL, OKE-ODO",62,304,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/006/006-1677365322.pdf
OSUN,ATAKUMOSA WEST,OSU I,29-02-01-002,"C & S PRY.SCHOOL, OSU (OPPOSITE HM'S OFFICE)",380,907,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,163,10,187,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/01/pu/002/002-1677379564.pdf
OSUN,ATAKUMOSA WEST,OSU I,29-02-01-003,"ARUAJI, OSU",264,682,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,107,3,142,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/01/pu/003/003-1677380576.pdf
OSUN,ATAKUMOSA WEST,OSU II,29-02-02-003,BARA VILLAGE,199,376,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/02/pu/003/003-1677387263.pdf
OSUN,ATAKUMOSA WEST,OSU II,29-02-02-005,AYORUNBO VILLAGE,143,359,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/02/pu/005/005-1677384456.pdf
OSUN,ATAKUMOSA WEST,OSU II,29-02-02-011,KANYE VILLAGE,110,254,TRUE,0,FALSE,TRUE,FALSE,FALSE,TRUE,95,0,99,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/02/pu/011/011-1677387993.pdf
OSUN,ATAKUMOSA WEST,IBODI,29-02-04-001,"COMM. GRAMMAR SCHOOL, IBODI",251,777,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/04/pu/001/001-1677381861.pdf
OSUN,ATAKUMOSA WEST,IBODI,29-02-04-002,"TEMIDIRE PRY. SCHOOL, IBODI",239,824,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,3,11,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/04/pu/002/002-1677382413.pdf
OSUN,ATAKUMOSA WEST,IBODI,29-02-04-005,OSUN STATE COLL. OF EDUCATION,125,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/04/pu/005/005-1677383301.pdf
OSUN,ATAKUMOSA WEST,IFELODUN,29-02-05-002,IJANA VILLAGE,137,528,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,68,1,93,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/05/pu/002/002-1677400986.pdf
OSUN,ATAKUMOSA WEST,IFELODUN,29-02-05-006,APEPE VILLAGE,65,268,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/05/pu/006/006-1677401759.pdf
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-004,OKE-OSIN PRY. SCHOOL,277,545,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/004/004-1677404921.pdf
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-008,ASIPA/SALORO,211,370,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/008/008-1677407174.pdf
OSUN,ATAKUMOSA WEST,ISA OBI,29-02-08-002,INASIN VILLAGE,171,473,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/08/pu/002/002-1677390851.pdf
OSUN,ATAKUMOSA WEST,ISA OBI,29-02-08-004,ITAOSAN VILLAGE,154,345,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/08/pu/004/004-1677393385.pdf
OSUN,ATAKUMOSA WEST,MUROKO,29-02-09-001,MUROKO/OKE-AWO,41,514,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3705/ward/24407/pu/97153/97153-1677494308.pdf
OSUN,ATAKUMOSA WEST,MUROKO,29-02-09-003,"L.A. SCHOOL, ISOLO",0,404,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3705/ward/24407/pu/97155/97155-1677499844.pdf
OSUN,AYEDAADE,OTUN BALOGUN,29-03-02-001,"ST. PETER'S PRY. SCHOOL I, OKE APATA GBONGAN",317,755,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/02/pu/001/001-1677380264.pdf
OSUN,AYEDAADE,OLUFI,29-03-03-001,"COURT HAL, CUSTOMARY COURT, GBONGAN",279,675,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/03/pu/001/001-1677427186.pdf
OSUN,AYEDAADE,OLUFI,29-03-03-003,"E. D. C. PRY SCHOOL, I, OWOOPE, OWOPE AREA",363,783,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/03/pu/003/003-1677380198.pdf
OSUN,AYEDAADE,OLUFI,29-03-03-004,"E.D.C. PRY. SCHOOL, 11, OWOOPE, OWOOPE AREA",243,545,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,113,9,0,112,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/03/pu/004/004-1677379465.pdf
OSUN,AYEDAADE,OLUFI,29-03-03-005,"N. U.D. SCHOOL, OKE-OLA, OKE-OLA AREA",321,882,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/03/pu/005/005-1677378684.pdf
OSUN,AYEDAADE,OTUN-OLUFI,29-03-04-001,"A.U.D. AYEPE, GBAYANRIN AREA GBONGAN I",343,749,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,186,3,122,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/001/001-1677380405.pdf
OSUN,AYEDAADE,OTUN-OLUFI,29-03-04-003,"MATERNITY AJEGUNLE, OKE ELU AREA, GBONGAN II",316,788,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/003/003-1677382711.pdf
OSUN,AYEDAADE,OTUN-OLUFI,29-03-04-004,"ST. PAUL'S PRY. SCHOOL, OKE CHURCH AREA, GBONGAN I",267,675,TRUE,0,TRUE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/004/004-1677380435.pdf
OSUN,AYEDAADE,OTUN-OLUFI,29-03-04-006,"D.C. SCHOOL 1, OKE OFFA, OKE OFFA AREA GBONGAN",320,642,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/006/006-1677373076.pdf
OSUN,AYEDAADE,OTUN-OLUFI,29-03-04-007,"D.C. SCHOOL, II, OKE OFFA, OKE OFFA AREA, GBONGAN",180,372,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/007/007-1677383787.pdf
OSUN,AYEDAADE,OTUN-OLUFI,29-03-04-013,"OJA AYEPE II, AYEPE MARKET, GBONGAN",202,463,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/04/pu/013/013-1677371681.pdf
OSUN,AYEDAADE,OTUN-OLUFI,29-03-04-014,"ORITA OKE OFFA, OKE OFFA AREA GBONGAN",299,997,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3706/ward/24413/pu/97200/97200-1677523767.pdf
OSUN,AYEDAADE,IJEGBE/OKE-ESO/OKE-OWU IJUGBE,29-03-05-001,"COURT HALL I, BEHIND ARAB BANK, ODE-OMU",218,490,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/05/pu/001/001-1677386743.pdf
OSUN,AYEDAADE,IJEGBE/OKE-ESO/OKE-OWU IJUGBE,29-03-05-002,"COURT HALL II, BEHIND ARAB BANK ODE-OMU",179,497,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/05/pu/002/002-1677387654.pdf
OSUN,AYEDAADE,IJEGBE/OKE-ESO/OKE-OWU IJUGBE,29-03-05-006,"ST. DAVID'S GRAMMAR SCHOOL, IWO ROAD, ODE OMU",328,746,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/05/pu/006/006-1677371329.pdf
OSUN,AYEDAADE,IJEGBE/OKE-ESO/OKE-OWU IJUGBE,29-03-05-007,A.U.D. OKE ODE AREA OKE ODE AREA ODE OMU,355,833,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,110,12,228,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/05/pu/007/007-1677390357.pdf
OSUN,AYEDAADE,IJEGBE/OKE-ESO/OKE-OWU IJUGBE,29-03-05-009,"OKE-OWU HALL II, OKE-OWU AREA ODEOMU",108,191,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/05/pu/009/009-1677387630.pdf
OSUN,AYEDAADE,IJEGBE/OKE-ESO/OKE-OWU IJUGBE,29-03-05-010,"OKE-OWU HALL III, OKE-OWU AREA, ODE-OMU",120,229,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/05/pu/010/010-1677386982.pdf
OSUN,AYEDAADE,IJEGBE/OKE-ESO/OKE-OWU IJUGBE,29-03-05-012,"OLUSUNDE AREA, OLUSUNDE COMP. ODEOMU",323,631,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/05/pu/012/012-1677377323.pdf
OSUN,AYEDAADE,LAGERE/AMOLA,29-03-06-002,"ST. PIUS AMOLA AREA, ODE OMU",151,267,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/06/pu/002/002-1677370827.pdf
OSUN,AYEDAADE,LAGERE/AMOLA,29-03-06-003,"D.C. AMOLA, AMOLA AREA, ODE OMU",264,761,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,107,4,151,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/06/pu/003/003-1677378490.pdf
OSUN,AYEDAADE,LAGERE/AMOLA,29-03-06-009,"ALAGBAGUN HALL, ALA-GBAGUN HALL, ODEOMU",205,476,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,74,4,113,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/06/pu/009/009-1677385120.pdf
OSUN,AYEDAADE,LAGERE/AMOLA,29-03-06-012,"LEWERE II, LEWERE COMP. ODEOMU",176,454,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/06/pu/012/012-1677377952.pdf
OSUN,AYEDAADE,GBONGAN RURAL,29-03-07-004,WAKAJAIYE II,93,284,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/07/pu/004/004-1677403761.pdf
OSUN,AYEDAADE,GBONGAN RURAL,29-03-07-006,"LAGBAKA, LAGBAKA VILLAGE",78,161,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,5,300,10,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/07/pu/006/006-1677379100.pdf
OSUN,AYEDAADE,GBONGAN RURAL,29-03-07-016,"ELEKIRI BALOGUN OMOLE, ELEKIRI BALOGUN",97,199,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,41,0,53,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/07/pu/016/016-1677408137.pdf
OSUN,AYEDAADE,GBONGAN RURAL,29-03-07-017,ONIMU VILLAGE,83,226,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,47,0,33,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/07/pu/017/017-1677408069.pdf
OSUN,AYEDAADE,ODE-OMU RURAL,29-03-08-010,"AGBUNGU, AGBUNGU VILLAGE",66,177,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/08/pu/010/010-1677374966.pdf
OSUN,AYEDAADE,OBALUFON,29-03-09-002,"ST. LUKE'S SCHOOL  II, OKE ESO, ORILE OWU",133,412,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/09/pu/002/002-1677398141.pdf
OSUN,AYEDAADE,OBALUFON,29-03-09-003,"DABONGBE, DABONGBE VILLAGE",47,172,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/09/pu/003/003-1677399167.pdf
OSUN,AYEDAADE,OBALUFON,29-03-09-007,"BABA IJO, BABA IJO VILLAGE",89,239,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/09/pu/007/007-1677404204.pdf
OSUN,AYEDAADE,OBALUFON,29-03-09-008,"ABA IBADAN, ABA IBADAN VILLAGE",42,81,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/09/pu/008/008-1677404251.pdf
OSUN,AYEDAADE,ANLUGBUA,29-03-10-006,"ST. PETER'S SCHOOL, OKE OLA, ORILE OWU",162,394,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/10/pu/006/006-1677421351.pdf
OSUN,AYEDAADE,ANLUGBUA,29-03-10-010,"BAPTIST PRY. SCHOOL, APENA AREA, ORILE OWU",147,338,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/10/pu/010/010-1677385425.pdf
OSUN,AYEDAADE,ANLUGBUA,29-03-10-017,"MOTAKA OJETUNDE, MOTAKA OJETUNDE VILLAGE",96,270,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,61,0,34,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/10/pu/017/017-1677419697.pdf
OSUN,AYEDAADE,ANLUGBUA,29-03-10-021,"BARAWO, BARAWO VILLAGE",22,88,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,9,0,12,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/10/pu/021/021-1677411818.pdf
OSUN,AYEDAADE,ARAROMI-OWU,29-03-11-001,ARAROMI OWU I TOWN,216,564,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,101,1,111,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/11/pu/001/001-1677370986.pdf
OSUN,AYEDAADE,ARAROMI-OWU,29-03-11-006,"MOKORE, MOKORE VILLAGE",432,881,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,204,1,224,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/03/ward/11/pu/006/006-1677372233.pdf
OSUN,AYEDIRE,OLUPONNA  1,29-04-01-001,"COMMUNITY PRY. SCHOOL, ALAYA",375,890,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,153,11,205,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/01/pu/001/001-1677398279.pdf
OSUN,AYEDIRE,OLUPONNA  1II,29-04-03-003,ARAROMI MARKET III,393,806,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/03/pu/003/003-1677403651.pdf
OSUN,AYEDIRE,ILEOGBO  I,29-04-05-006,KOBIOWU OPEN SPACE,290,567,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/05/pu/006/006-1677395281.pdf
OSUN,AYEDIRE,ILEOGBO  II,29-04-06-001,IDI APE OPEN SPACE,346,745,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/06/pu/001/001-1677399188.pdf
OSUN,AYEDIRE,ILEOGBO  II,29-04-06-002,METHODIST SCHOOL OPEN SPACE,385,793,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/06/pu/002/002-1677394595.pdf
OSUN,AYEDIRE,ILEOGBO  III,29-04-07-001,OLUDE OPEN SPACE,294,839,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/07/pu/001/001-1677405652.pdf
OSUN,AYEDIRE,ILEOGBO  IV,29-04-08-001,ASIPA OPEN SPACE,378,863,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/08/pu/001/001-1677375498.pdf
OSUN,AYEDIRE,KUTA  I,29-04-09-002,"A.U.D. SCHOOL, IKOYI/KUTA",268,527,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,92,2,169,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/09/pu/002/002-1677399294.pdf
OSUN,AYEDIRE,KUTA  II,29-04-10-001,"SAINT PETER AFRICAN CHURCH SCHOOL, KUTA",337,798,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/10/pu/001/001-1677401953.pdf
OSUN,AYEDIRE,KUTA  II,29-04-10-003,ILE ALAYE,327,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/04/ward/10/pu/003/003-1677360556.pdf
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-002,ISALE OBAALA,154,301,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,2,1000,25,69,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/01/pu/002/002-1677404337.pdf
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-003,ITA DADA,190,390,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/01/pu/003/003-1677402476.pdf
OSUN,BOLUWADURO,OKE-OMI OTAN,29-05-01-008,ALAAFA/IGBODU,118,279,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/05/ward/01/pu/008/008-1677406436.pdf
OSUN,BOLUWADURO,OKE ODE OTAN,29-05-02-001,OLOSAN,109,229,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3708/ward/24432/pu/97363/97363-1677496098.pdf
OSUN,BOLUWADURO,OKE ODE OTAN,29-05-02-002,AGBESOLA,168,366,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3708/ward/24432/pu/97364/97364-1677496344.pdf
